accion_b,action,anonymous,component,origin,target,timecreated,courseid,userid,contextid,eventname,ip
1,uploaded,false,mod_forum,null,assessable,1623720322,2,148,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623788377,2,149,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623769014,2,150,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711326,2,151,605,\mod_forum\event\assessable_uploaded,192.168.2.60
2,uploaded,false,mod_forum,null,assessable,3247560113,2,152,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623771061,2,153,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623923110,2,154,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623762250,2,155,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623767310,2,156,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623709333,2,157,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623743318,2,158,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624395308,2,159,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623798589,2,161,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623767569,2,162,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623731801,2,163,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623937297,2,164,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623722866,2,165,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711568,2,166,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623793453,2,167,605,\mod_forum\event\assessable_uploaded,192.168.2.60
2,uploaded,false,mod_forum,null,assessable,3256773694,2,168,564,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623725107,2,168,605,\mod_forum\event\assessable_uploaded,192.168.2.60
2,uploaded,false,mod_forum,null,assessable,3256773694,2,168,606,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711623,2,169,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623869683,2,170,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623715755,2,172,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624031246,2,173,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623767189,2,174,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623931807,2,175,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711582,2,176,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623940247,2,177,605,\mod_forum\event\assessable_uploaded,192.168.2.60
2,uploaded,false,mod_forum,null,assessable,3247450626,2,178,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623746001,2,179,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623770105,2,180,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623712818,2,181,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623723352,2,182,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623716751,2,183,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624587770,2,185,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623777511,2,186,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711639,2,187,605,\mod_forum\event\assessable_uploaded,192.168.2.60
3,uploaded,false,mod_forum,null,assessable,4871649084,2,189,564,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623712924,2,189,605,\mod_forum\event\assessable_uploaded,192.168.2.60
3,uploaded,false,mod_forum,null,assessable,4871649084,2,189,606,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623798410,2,190,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624029543,2,192,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1625246480,2,193,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623710909,2,194,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623942797,2,195,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623724363,2,196,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623793576,2,197,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623727383,2,200,605,\mod_forum\event\assessable_uploaded,192.168.2.60
2,uploaded,false,mod_forum,null,assessable,3247448283,2,201,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624292665,2,202,564,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623763330,2,202,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624292665,2,202,606,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624027883,2,203,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623762242,2,204,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623723500,2,205,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711760,2,206,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624303987,2,208,564,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623794996,2,208,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624303987,2,208,606,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623720878,2,209,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623876339,2,210,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623941931,2,212,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623724524,2,213,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623969549,2,214,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623711968,2,215,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623726898,2,216,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623722641,2,217,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623857371,2,218,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624028870,2,219,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623728724,2,220,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624206314,2,221,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623983017,2,222,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624505994,2,223,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623948109,2,225,605,\mod_forum\event\assessable_uploaded,192.168.2.60
2,uploaded,false,mod_forum,null,assessable,3247460101,2,226,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623844800,2,227,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623769235,2,228,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624024109,2,229,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623983372,2,230,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623720771,2,231,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624035711,2,232,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623720246,2,233,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623859656,2,234,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624299958,2,235,564,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624386006,2,235,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624299958,2,235,606,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1624036294,2,236,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623798552,2,237,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623776967,2,239,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623720755,2,240,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623725911,2,241,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623847470,2,245,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623947891,2,246,605,\mod_forum\event\assessable_uploaded,192.168.2.60
1,uploaded,false,mod_forum,null,assessable,1623799125,2,247,605,\mod_forum\event\assessable_uploaded,192.168.2.60
11,viewed,false,core,web,course,18088056294,1,0,2,\core\event\course_viewed,0:0:0:0:0:0:0:1
19,viewed,false,core,web,course,31243129452,1,2,2,\core\event\course_viewed,0:0:0:0:0:0:0:1
39,viewed,false,core,web,course,64129676270,2,2,267,\core\event\course_viewed,0:0:0:0:0:0:0:1
14,viewed,false,core,web,course,23021994352,2,244,267,\core\event\course_viewed,0:0:0:0:0:0:0:1
13,viewed,false,core,web,course,21376913758,4,2,362,\core\event\course_viewed,0:0:0:0:0:0:0:1
3,viewed,false,core,web,course,4934056845,5,2,754,\core\event\course_viewed,0:0:0:0:0:0:0:1
4,viewed,false,core,web,course,6578744510,5,244,754,\core\event\course_viewed,0:0:0:0:0:0:0:1
1,viewed,false,core,web,course_category,1644162406,0,2,266,\core\event\course_category_viewed,0:0:0:0:0:0:0:1
32,viewed,false,core,web,dashboard,52617152626,0,2,5,\core\event\dashboard_viewed,0:0:0:0:0:0:0:1
6,viewed,false,core,web,dashboard,9866767419,0,244,270,\core\event\dashboard_viewed,0:0:0:0:0:0:0:1
1,viewed,false,core,web,user_list,1644179867,2,2,267,\core\event\user_list_viewed,0:0:0:0:0:0:0:1
2,viewed,false,core,web,user_list,3288332450,4,2,362,\core\event\user_list_viewed,0:0:0:0:0:0:0:1
1,viewed,false,core,web,user_list,1644685419,5,2,754,\core\event\user_list_viewed,0:0:0:0:0:0:0:1
5,viewed,false,mod_assign,null,course_module,8121936876,2,4,654,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9746327447,2,4,655,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8121936876,2,4,720,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9746327447,2,4,721,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6501068645,2,5,655,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9751612222,2,5,656,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6500649783,2,5,657,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6503521778,2,5,658,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6508404181,2,5,662,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6507890775,2,5,663,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8138452518,2,5,664,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6509701898,2,5,665,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6513526155,2,5,666,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6501068645,2,5,721,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9751612222,2,5,722,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6500649783,2,5,723,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6503521778,2,5,724,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6508404181,2,5,728,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6507890775,2,5,729,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8138452518,2,5,730,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6509701898,2,5,731,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6513526155,2,5,732,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1625521788,2,6,655,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1625521798,2,6,656,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1625521805,2,6,658,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1625521788,2,6,721,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1625521798,2,6,722,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1625521805,2,6,724,\mod_assign\event\course_module_viewed,192.168.2.60
13,viewed,false,mod_assign,null,course_module,21125846011,2,7,655,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8139779162,2,7,656,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8125799205,2,7,657,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11385282123,2,7,658,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9763028842,2,7,662,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9761868552,2,7,663,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14649637138,2,7,664,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11394081931,2,7,665,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9771794519,2,7,666,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8140925766,2,7,673,\mod_assign\event\course_module_viewed,192.168.2.60
13,viewed,false,mod_assign,null,course_module,21125846011,2,7,721,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8139779162,2,7,722,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8125799205,2,7,723,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11385282123,2,7,724,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9763028842,2,7,728,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9761868552,2,7,729,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14649637138,2,7,730,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11394081931,2,7,731,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9771794519,2,7,732,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8140925766,2,7,739,\mod_assign\event\course_module_viewed,192.168.2.60
19,viewed,false,mod_assign,null,course_module,30863648074,2,8,654,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19503099927,2,8,655,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19504387939,2,8,656,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19500502481,2,8,657,\mod_assign\event\course_module_viewed,192.168.2.60
18,viewed,false,mod_assign,null,course_module,29258903233,2,8,658,\mod_assign\event\course_module_viewed,192.168.2.60
14,viewed,false,mod_assign,null,course_module,22778599050,2,8,662,\mod_assign\event\course_module_viewed,192.168.2.60
44,viewed,false,mod_assign,null,course_module,71579991488,2,8,663,\mod_assign\event\course_module_viewed,192.168.2.60
16,viewed,false,mod_assign,null,course_module,26042341505,2,8,664,\mod_assign\event\course_module_viewed,192.168.2.60
13,viewed,false,mod_assign,null,course_module,21156501040,2,8,665,\mod_assign\event\course_module_viewed,192.168.2.60
16,viewed,false,mod_assign,null,course_module,26048523277,2,8,666,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11396192079,2,8,673,\mod_assign\event\course_module_viewed,192.168.2.60
2,viewed,false,mod_assign,null,course_module,3258192405,2,8,677,\mod_assign\event\course_module_viewed,192.168.2.60
19,viewed,false,mod_assign,null,course_module,30863648074,2,8,720,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19503099927,2,8,721,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19504387939,2,8,722,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19500502481,2,8,723,\mod_assign\event\course_module_viewed,192.168.2.60
18,viewed,false,mod_assign,null,course_module,29258903233,2,8,724,\mod_assign\event\course_module_viewed,192.168.2.60
14,viewed,false,mod_assign,null,course_module,22778599050,2,8,728,\mod_assign\event\course_module_viewed,192.168.2.60
44,viewed,false,mod_assign,null,course_module,71579991488,2,8,729,\mod_assign\event\course_module_viewed,192.168.2.60
16,viewed,false,mod_assign,null,course_module,26042341505,2,8,730,\mod_assign\event\course_module_viewed,192.168.2.60
13,viewed,false,mod_assign,null,course_module,21156501040,2,8,731,\mod_assign\event\course_module_viewed,192.168.2.60
16,viewed,false,mod_assign,null,course_module,26048523277,2,8,732,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11396192079,2,8,739,\mod_assign\event\course_module_viewed,192.168.2.60
2,viewed,false,mod_assign,null,course_module,3258192405,2,8,743,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6497617688,2,9,654,\mod_assign\event\course_module_viewed,192.168.2.60
11,viewed,false,mod_assign,null,course_module,17872233482,2,9,655,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8124961330,2,9,656,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11375033421,2,9,657,\mod_assign\event\course_module_viewed,192.168.2.60
8,viewed,false,mod_assign,null,course_module,13014540100,2,9,663,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6512120356,2,9,673,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1628543755,2,9,677,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6497617688,2,9,720,\mod_assign\event\course_module_viewed,192.168.2.60
11,viewed,false,mod_assign,null,course_module,17872233482,2,9,721,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8124961330,2,9,722,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11375033421,2,9,723,\mod_assign\event\course_module_viewed,192.168.2.60
8,viewed,false,mod_assign,null,course_module,13014540100,2,9,729,\mod_assign\event\course_module_viewed,192.168.2.60
4,viewed,false,mod_assign,null,course_module,6512120356,2,9,739,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1628543755,2,9,743,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8143546318,2,10,654,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19502782262,2,10,655,\mod_assign\event\course_module_viewed,192.168.2.60
13,viewed,false,mod_assign,null,course_module,21123471840,2,10,656,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9750043936,2,10,657,\mod_assign\event\course_module_viewed,192.168.2.60
10,viewed,false,mod_assign,null,course_module,16256936686,2,10,658,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8134612823,2,10,662,\mod_assign\event\course_module_viewed,192.168.2.60
8,viewed,false,mod_assign,null,course_module,13014575060,2,10,663,\mod_assign\event\course_module_viewed,192.168.2.60
21,viewed,false,mod_assign,null,course_module,34181005271,2,10,664,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14646831217,2,10,665,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19543195573,2,10,666,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8140149382,2,10,673,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1628533573,2,10,677,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8143546318,2,10,720,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19502782262,2,10,721,\mod_assign\event\course_module_viewed,192.168.2.60
13,viewed,false,mod_assign,null,course_module,21123471840,2,10,722,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9750043936,2,10,723,\mod_assign\event\course_module_viewed,192.168.2.60
10,viewed,false,mod_assign,null,course_module,16256936686,2,10,724,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8134612823,2,10,728,\mod_assign\event\course_module_viewed,192.168.2.60
8,viewed,false,mod_assign,null,course_module,13014575060,2,10,729,\mod_assign\event\course_module_viewed,192.168.2.60
21,viewed,false,mod_assign,null,course_module,34181005271,2,10,730,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14646831217,2,10,731,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19543195573,2,10,732,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8140149382,2,10,739,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1628533573,2,10,743,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14620813865,2,11,654,\mod_assign\event\course_module_viewed,192.168.2.60
41,viewed,false,mod_assign,null,course_module,66636311565,2,11,655,\mod_assign\event\course_module_viewed,192.168.2.60
20,viewed,false,mod_assign,null,course_module,32509828116,2,11,656,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9750961416,2,11,657,\mod_assign\event\course_module_viewed,192.168.2.60
10,viewed,false,mod_assign,null,course_module,16256605040,2,11,658,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11390938984,2,11,662,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19523693913,2,11,663,\mod_assign\event\course_module_viewed,192.168.2.60
17,viewed,false,mod_assign,null,course_module,27669331935,2,11,664,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8138448753,2,11,665,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14653354418,2,11,666,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11397288165,2,11,673,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9770603534,2,11,677,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14620813865,2,11,720,\mod_assign\event\course_module_viewed,192.168.2.60
41,viewed,false,mod_assign,null,course_module,66636311565,2,11,721,\mod_assign\event\course_module_viewed,192.168.2.60
20,viewed,false,mod_assign,null,course_module,32509828116,2,11,722,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9750961416,2,11,723,\mod_assign\event\course_module_viewed,192.168.2.60
10,viewed,false,mod_assign,null,course_module,16256605040,2,11,724,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11390938984,2,11,728,\mod_assign\event\course_module_viewed,192.168.2.60
12,viewed,false,mod_assign,null,course_module,19523693913,2,11,729,\mod_assign\event\course_module_viewed,192.168.2.60
17,viewed,false,mod_assign,null,course_module,27669331935,2,11,730,\mod_assign\event\course_module_viewed,192.168.2.60
5,viewed,false,mod_assign,null,course_module,8138448753,2,11,731,\mod_assign\event\course_module_viewed,192.168.2.60
9,viewed,false,mod_assign,null,course_module,14653354418,2,11,732,\mod_assign\event\course_module_viewed,192.168.2.60
7,viewed,false,mod_assign,null,course_module,11397288165,2,11,739,\mod_assign\event\course_module_viewed,192.168.2.60
6,viewed,false,mod_assign,null,course_module,9770603534,2,11,743,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1628905829,2,12,662,\mod_assign\event\course_module_viewed,192.168.2.60
1,viewed,false,mod_assign,null,course_module,1628905829,2,12,728,\mod_assign\event\course_module_viewed,192.168.2.60
2,viewed,false,mod_assign,null,course_module,3249053914,2,13,654,\mod_assign\event\course_module_viewed,192.168.2.60
